date,SITEVISITID,SITE,ISLAND,sst,summer_mean,winter_mean,summer_sd,winter_sd,hot_snap,cold_snap,accumulated_hot_snap,accumulated_cold_snap,accumulated_hot_snap_week,accumulated_cold_snap_week
2012-07-07,NA,NA,NA,27.760666847229004,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-08,NA,NA,NA,27.737333234151205,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-09,NA,NA,NA,27.73166669209798,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-10,NA,NA,NA,27.70033334096273,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-11,NA,NA,NA,27.85,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-12,NA,NA,NA,27.8060001373291,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-13,NA,NA,NA,27.735333251953126,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-14,NA,NA,NA,27.83433354695638,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-15,NA,NA,NA,27.72966651916504,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-16,NA,NA,NA,27.9586664835612,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-17,NA,NA,NA,27.891666666666666,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-18,NA,NA,NA,27.923000144958497,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-19,NA,NA,NA,28.179666837056477,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-20,NA,NA,NA,27.98633321126302,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-21,NA,NA,NA,28.336666552225747,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-22,NA,NA,NA,28.2306666692098,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-23,NA,NA,NA,28.223333231608073,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-24,NA,NA,NA,28.41266663869222,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-25,NA,NA,NA,28.18666655222575,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-26,NA,NA,NA,28.24866663614909,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-27,NA,NA,NA,28.451666768391927,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-28,NA,NA,NA,28.42400016784668,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-29,NA,NA,NA,28.25666675567627,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-30,NA,NA,NA,28.138999938964844,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-07-31,NA,NA,NA,28.156333096822102,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-08-01,NA,NA,NA,28.437333424886067,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
