date,SST,climatology,SSTA,TSA,DHW_cml
2010-01-01,29.582999992370606,27.036489794205647,2.5465101981649596,1.4631564471186422,1.4631564471186422
2010-01-02,29.645000139872234,27.036489794205647,2.6085103456665877,1.5251565946202703,2.9883130417389125
2010-01-03,29.89233341217041,27.036489794205647,2.855843617964762,1.7724898669184448,4.760802908657357
2010-01-04,29.865000025431314,27.036489794205647,2.8285102312256676,1.7451564801793502,6.5059593888367075
2010-01-05,29.945666567484537,27.036489794205647,2.9091767732788902,1.8258230222325729,8.33178241106928
2010-01-06,29.92766653696696,27.036489794205647,2.8911767427613135,1.8078229917149962,10.139605402784277
2010-01-07,29.549999872843426,27.036489794205647,2.513510078637779,1.4301563275914617,11.569761730375738
2010-01-08,29.62299982706706,27.018020384652274,2.604979442414784,1.5031562818150945,13.072918012190833
2010-01-09,29.668333307902017,27.018020384652274,2.650312923249743,1.5484897626500533,14.621407774840886
2010-01-10,29.68766663869222,27.018020384652274,2.6696462540399466,1.567823093440257,16.189230868281143
2010-01-11,29.462999852498374,27.018020384652274,2.4449794678460997,1.34315630724641,17.532387175527553
2010-01-12,29.633333333333333,27.018020384652274,2.6153129486810585,1.513489788081369,19.045876963608922
2010-01-13,29.714666430155436,27.018020384652274,2.6966460455031616,1.594822884903472,19.177543401393752
2010-01-14,29.64133332570394,27.018020384652274,2.6233129410516653,1.5214897804519758,19.173876587225458
2010-01-15,29.63833293914795,26.828612258807333,2.809720680340618,1.5184893938959867,18.919876114203
2010-01-16,29.32033348083496,26.828612258807333,2.4917212220276284,1.200489935582997,18.375209569606646
2010-01-17,29.4453332901001,26.828612258807333,2.616721031292766,1.3254897448481344,17.874876292222208
2010-01-18,29.37300001780192,26.828612258807333,2.5443877589945885,1.253156472549957,17.32020977305717
2010-01-19,29.284666697184246,26.828612258807333,2.4560544383769134,1.164823151932282,17.05487659739799
2010-01-20,28.972666613260905,26.828612258807333,2.144054354453573,0.8528230680089415,15.551720315582894
2010-01-21,28.838000106811524,26.828612258807333,2.0093878480041916,0.7181565615595602,14.003230552932841
2010-01-22,28.73333314259847,26.69353056797365,2.0398025746248223,0.6134895973465078,12.435407459492584
2010-01-23,28.290333302815757,26.69353056797365,1.5968027348421074,0.17048975756379292,11.092251152246174
2010-01-24,28.556000073750813,26.69353056797365,1.8624695057771632,0.4361565284988487,9.578761364164805
2010-01-25,28.666333134969076,26.69353056797365,1.9728025669954263,0.5464895897171118,7.983938479261333
2010-01-26,27.98599999745687,26.69353056797365,1.2924694294832193,0,6.462448698809357
2010-01-27,28.697000058492026,26.69353056797365,2.003469490518377,0.5771565132400625,4.9439593049133705
2010-01-28,28.449666659037273,26.69353056797365,1.756136091063624,0.3298231137853094,3.7434693693303736
2010-01-29,28.270666758219402,26.768421758275455,1.5022449999439473,0.15082321296743828,2.417979624482239
2010-01-30,28.275666618347167,26.768421758275455,1.5072448600717117,0.1558230730952026,1.164823151932282
2010-01-31,28.59499994913737,26.768421758275455,1.826578190861916,0.47515640388540703,0
2010-02-01,28.038666852315266,26.768421758275455,1.2702450940398116,0,0
2010-02-02,27.95866667429606,26.768421758275455,1.1902449160206068,0,0
2010-02-03,27.934666506449382,26.768421758275455,1.166244748173927,0,0
2010-02-04,28.27666664123535,26.768421758275455,1.5082448829598967,0.15682309598338762,0
2010-02-05,28.54033349355062,26.89117686991789,1.6491566236327309,0.4204899482986555,0
2010-02-06,28.502333005269367,26.89117686991789,1.6111561353514787,0.38248946001740336,0
2010-02-07,28.395666694641115,26.89117686991789,1.5044898247232261,0.27582314938915076,0
2010-02-08,28.151666768391927,26.89117686991789,1.260489898474038,0.031823223139962664,0
2010-02-09,28.435999870300293,26.89117686991789,1.5448230003824044,0.316156325048329,0
2010-02-10,28.387000020345052,26.89117686991789,1.4958231504271637,0.2671564750930884,0
2010-02-11,28.512999979654946,26.89117686991789,1.6218231097370577,0.3931564344029823,0
2010-02-12,28.550333404541014,26.910027200348523,1.6403062041924912,0.43048985928905026,0
2010-02-13,28.65133310953776,26.910027200348523,1.7413059091892364,0.5314895642857955,0
