date,SST,climatology,sd,SSTA,HSNAP,HSNAP_accumulation,unique_week_id,HSNAP_accumulation_per_week
1986-12-20,29.3383331934611,27.708169643054948,0.9007335900032085,1.6301635504061522,0.7294299604029426,11.940634495295061,102,10.176167627867756
1986-12-21,29.704666519165038,27.708169643054948,0.9007335900032085,1.9964968761100899,1.0957632861068802,13.036397781401941,103,16.762831074882907
1986-12-22,29.890666707356772,27.708169643054948,0.9007335900032085,2.182497064301824,1.2817634742986144,14.318161255700556,103,16.762831074882907
1986-12-23,29.883666801452637,27.708169643054948,0.9007335900032085,2.1754971583976896,1.27476356839448,15.592924824095036,103,16.762831074882907
1986-12-24,30.096666653951008,27.708169643054948,0.9007335900032085,2.38849701089606,1.4877634208928505,17.080688244987886,103,16.762831074882907
1986-12-25,29.982666778564454,27.708169643054948,0.9007335900032085,2.274497135509506,1.3737635455062964,18.454451790494183,103,16.762831074882907
1986-12-26,29.326666514078777,27.708169643054948,0.9007335900032085,1.6184968710238294,0.7177632810206198,19.172215071514803,103,16.762831074882907
1986-12-27,29.121666717529298,27.708169643054948,0.9007335900032085,1.4134970744743498,0.5127634844711402,19.684978555985943,103,16.762831074882907
1986-12-28,28.698333422342937,27.708169643054948,0.9007335900032085,0.9901637792879896,0.08943018928477997,19.774408745270723,104,21.80655644617298
1986-12-29,29.246666717529298,27.708169643054948,0.9007335900032085,1.5384970744743498,0.6377634844711402,20.412172229741863,104,21.80655644617298
1986-12-30,29.286333529154458,27.708169643054948,0.9007335900032085,1.5781638860995102,0.6774302960963006,21.089602525838163,104,21.80655644617298
1986-12-31,29.418666712443034,27.708169643054948,0.9007335900032085,1.7104970693880865,0.8097634793848769,21.89936600522304,104,21.80655644617298
1987-01-01,29.364666811625163,27.708169643054948,0.9007335900032085,1.6564971685702155,0.7557635785670058,22.655129583790046,104,21.80655644617298
1987-01-02,29.17566661834717,27.708169643054948,0.9007335900032085,1.467496975292221,0.5667633852890113,23.221892969079057,104,21.80655644617298
1987-01-03,28.98033332824707,27.708169643054948,0.9007335900032085,1.2721636851921225,0.3714300951889129,23.59332306426797,104,21.80655644617298
1987-01-04,29.072000058492026,27.708169643054948,0.9007335900032085,1.3638304154370786,0.463096825433869,24.05641988970184,105,25.405281759334333
